0.139275773,-0.041532406,0.001370467
0.039658225,-0.063668257,0.009925104
0.124729239,-0.033180842,-0.017810584
0.096735426,0.010067858,-0.006679988
0.062794861,0.001956259,-0.013729865
0.06954944,-0.025424613,-0.011998431
0.067646333,-0.059420304,-0.005401821
0.090063152,0.021055246,0.017149426
0.042385083,-0.056774135,0.025311632
0.080737112,-0.010102193,0.008728876
0.104051203,-0.055412683,0.004150993
0.032102878,-0.006447658,-0.019704415
0.022339316,-0.001955088,-0.011286572
0.038021957,-0.033608259,0.000484509
0.055655669,-0.005106531,-0.006268736
0.102925565,0.0126594,-0.005273564
0.010931197,-0.047824171,-0.02254466
0.021834945,-0.008977795,0.007903277
0.004847753,0.015361661,-0.007255554
0.132610455,-0.000862938,-0.004126346
0.057322839,0.00598256,0.008879401
0.014335605,-0.004393278,0.011434046
0.095848565,-0.012066725,-0.010784322
0.031027535,-0.001402575,-0.000108318
0.048016738,-0.036513485,-0.007939596
0.07994967,-0.015005284,6.36E-03
0.138545836,-0.018254995,1.79E-03
0.123119319,-0.059414353,-2.62E-03
0.042664817,0.013821874,-6.43E-03
0.028444205,-0.004419807,-4.58E-03
0.095186826,0.011428776,1.31E-02
0.077012457,0.014849501,-1.22E-02
0.089240372,-0.051569516,1.06E-02
0.034389404,-0.041025511,3.75E-03
0.089037579,0.035405305,-7.84E-03
0.059380041,-0.019807499,-0.008982836
0.07448631,-0.026345195,-0.003792651
0.03143323,-0.008077965,0.006879186
0.031344916,-0.009653044,0.022825563
0.091666869,-0.062899469,0.010262924
0.088010727,-0.050015895,-0.012907369
0.045970912,-0.010739745,4.74E-05
0.025456246,0.008798258,0.006804173
0.06173767,-0.047358766,-0.001746409
0.180675859,0.019795752,-0.003711399
0.026740157,0.029772411,0.014786056
0.087760258,-0.013148426,0.001194705
0.050909565,-0.03373869,-0.001624954
0.053162561,-0.066110633,0.014840215
0.055510699,-0.010234091,0.002365188
0.012374887,-0.012028371,-0.002478257
0.116352225,-0.032553214,0.017515098
0.099783679,-0.019383408,0.007558179
0.048630815,0.008798822,-0.011744634
0.04221729,0.013958,-0.017895278
0.040282896,-0.054143554,0.010594399
0.146070341,0.00729109,0.01572886
0.031929062,-0.022463931,0.011317054
0.079634102,-0.023768841,0.007277139
0.02915861,-0.03701601,0.011402566
0.087347251,-0.02373862,0.020215114
0.112142729,-0.032031917,-0.016368568
0.048495105,0.015917221,-0.005188407
0.028572082,0.003503266,-0.002764674
0.010797113,0.023450691,-0.005945729
0.077729782,-0.039750535,-0.021223587
0.008254823,-0.035689793,0.01869778
0.070873114,-0.006871386,0.01258524
0.061122191,-0.096137867,-0.006736362
0.032579297,0.012782356,0.004072304
0.045452813,-0.026683059,-0.014090351
0.031772484,-0.043092818,-0.00594865
0.088190026,-0.053189694,0.018346879
0.096377106,-0.03877472,0.020663114
0.136005901,-0.00513211,-0.01786277
0.060478514,-0.038705323,0.014198519
0.072525566,-0.011214905,0.024038122
0.09422214,-0.011773865,-0.006827255
0.099273454,-0.010188447,0.017349959
0.066887729,0.034044087,-0.001912869
0.111293104,0.034233667,-0.008757754
0.079047965,-0.010902889,0.013636306
0.066283248,-0.03658248,0.004504987
0.095520866,-0.010636662,0.01074309
0.086802575,-0.048208567,0.004510161
0.022835479,0.014681119,-0.018890508
0.146692193,-0.043687466,-0.01656208
0.040265531,-0.052678341,-0.000514921
0.032923774,0.023058836,0.009238877
0.036627314,-0.021172347,0.003937509
0.031712168,-0.027154311,0.004254646
0.037954424,-0.036449684,-0.00713767
0.067169666,0.023254485,0.006817864
0.10527789,-0.025332313,0.001290862
0.136939093,-0.004224801,0.005456402
0.037048193,-0.061083384,0.005073384
0.052809405,-0.003832773,0.011823208
0.103122188,-0.01307531,0.016650318
0.078615414,0.008438162,-0.010604632
0.065630761,0.011136999,0.01373299
